product_id,title,price_text,area_text,price_per_m2_text,bedrooms,bathrooms,direction,balcony_direction,floors,frontage,road_width,legal,furniture,property_type,address,description,post_date,expiry_date,listing_type,contact_name,url
44939376,"Quỹ căn khu Metro, TT tiến độ vào tiền ít từ 1-2 tỷ, bàn giao T1/2027, tiện ích cao cấp sang trọng","5,65 tỷ",83 m²,"68,07 triệu/m²",3 PN,2 phòng,Đông - Bắc,Tây - Bắc,,,,Hợp đồng mua bán,Cơ bản,,"Bán, Hà Nội, Gia Lâm, Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm","Thị trường chung cư Ocean Park mua bán sôi động bậc nhất Hà Nội với quần thể khu đô thị all in one với tiện ích, môi trường cảnh quan, hạ tầng giao thông tốt bậc nhất Hà Nội rất phù hợp cho các bạn gia đình trẻ hay các cô chú anh chị yêu thích môi trường sống tận hưởng làm nơi an cư phù hợp nhất cho mình. |  | Em xin gửi đến quý khách hàng quỹ căn phân khu Metropolitan, phân khu phân khúc Ruby phân khu cao cấp hơn hẳn khu S hiện tại với tiêu chuẩn bản giao cao cấp hơn với đầy đủ thiết bị liền tường, có lễ tân và an ninh 24/7, tiện ích sang trọng hơn với: Bể bơi Infinity Oasis chủ đề biển cả rộng lên tới 1000 m². Bên cạnh sảnh lễ tân + sảnh tiếp khách sang trọng, mỗi tòa căn hộ Metro còn dành 2 tầng tòa nhà (tầng 1 + 2) làm khu tiện ích trong nhà, bao gồm: Phòng trà, phòng rượu, phòng tập gym, phòng yoga, phòng golf 3D, phòng vui chơi dành cho người lớn & trẻ nhỏ, phòng sinh hoạt cộng đồng vv chỉ phục vụ cho cư dân tòa nhà. |  | Em xin cập nhật quỹ căn giá tốt nhất phân khu Metropolitan: | - Căn 25m², 28m, 36m² (Studio) giá bán từ 2,150 - 2,7 tỷ. | - Căn 43 m² (1PN + 1VS) giá bán từ 3,05 tỷ, căn 1N + 48m² giá từ 3,4 tỷ, căn 1N + 50m² giá từ 3,53 tỷ. | - Căn 55m² (2PN + 2VS) giá bán từ 3.850 tỷ. | - Căn 63 m² (2PN + 2VS) căn giữa giá bán từ 4,25 tỷ. | - Căn 63 m² (2 PN + 2VS) căn góc, giá bán từ 4,45 tỷ. | - Căn 78 m² (2 PN + 2VS) căn góc, giá bán từ 5,05 tỷ. | - Căn 75 m² (3 PN + 2VS) view đẹp, view sông giá bán từ 5,4 tỷ. | - Căn 83m² (3PN + 2VS) giá bán từ 5,65 tỷ. | - Căn 88m² (3PN + 2VS) giá bán từ 6,1 tỷ. | - Căn 95m² (3PN + 2VS) giá bán từ 6,4 tỷ. | - Căn 108m² (3PN + 2VS) giá bán từ 7,5 tỷ. | - Căn 113m² (3PN + 2VS) giá bán từ 8,2 tỷ. |  | * Hiện tại các căn bên phân khu Metro trừ phân khu Zuzich đã bàn giao rồi thì các phân khu Beverly, Pari, London đang thanh toán theo tiến độ và vào tiền chỉ 30-50% giá căn hộ. | * Cam kết: | - Tư vấn chọn căn, xem nhà thực tế, làm việc chính chủ. | - Miễn 100% phí môi giới cho khách mua. | - Giá cam kết rẻ nhất thị trường. | - Xem nhà trực tiếp 24/7, làm việc với chủ n...",28/03/2026,12/04/2026,Tin VIP Kim Cương,Nguyễn Đức Tiến,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-vinhomes-ocean-park-gia-lam/quy-khu-metro-tt-tien-do-vao-tien-it-tu-1-2-ty-ban-giao-t12-2026-tien-ich-cao-cap-sang-trong-pr44939376
45462768,"Bán căn hộ 2PN, 2WC tại Maison Grand Phú Mỹ, 65m2, 33 triệu / m2, uy tín",33 triệu/m²,65 m²,33 triệu/m²,2 PN,2 phòng,,,,,,Hợp đồng mua bán,Đầy đủ,,"Bán, Bà Rịa Vũng Tàu, Phú Mỹ, Căn hộ chung cư tại Maison Grand Phú Mỹ","Căn hộ Maison Grand Phú Mỹ, | Đường Quốc Lộ 51, Phường Phú Mỹ, Hồ Chí Minh - Phú Mỹ, (Bà Rịa Vũng Tàu cũ). | Có diện tích đa dạng từ. | - 49m² thiết kế 1pn. | - 58m² Thiết kế 2pn - 1wc. | - 65m² thiết kế 2pn - 2wc. | - 72m² thiết kế 2pn + - 2wc căn góc tuyệt đep. | - Nội thất đầy đủ gỗ cao cấp. | - Phong thủy tốt, mang lại sự bình an và thịnh vượng cho cư dân. | - Giá bán hấp dẫn chỉ 33 triệu / m². | - Hợp đồng mua bán rõ ràng, đảm bảo quyền lợi cho người mua. |  | + Gần các công viên như Công viên Tân Phú, Công viên nhỏ Tân Hạnh, Công viên Phú Mỹ. | + Tiện ích siêu thị như Siêu thị Go! Phú Mỹ, Bách Hóa Xanh Vạn Hạnh Phú Mỹ. | + Gần trường mầm non Thị Xã Phú Mỹ - Trường Mầm Non Song Ngữ Lan Anh. |  | Liên hệ ngay Nguyễn Ngọc Thiệp theo số điện thoại 0939 522 *** để biết thêm chi tiết. | Nhận ký gữi bán lại căn hộ anh chị đầu tư. Liên hệ Zalo 0939 522 ***.",02/04/2026,17/04/2026,Tin VIP Kim Cương,Nguyễn Ngọc Thiệp,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-51-phuong-phu-my_1-maison-grand-phu-my/ban-2pn-2wc-tai-65m2-33-trieu-m2-uy-tin-pr45462768
45462749,"Song lập phố - 1 sản phẩm đáng đầu tư tại tuyến đường 35m, ngay sát Vincom Vũ Yên","11,9 tỷ",135 m²,"88,15 triệu/m²",,,,,4 tầng,,,,,,"Bán, Hải Phòng, Thủy Nguyên, Nhà biệt thự, liền kề tại Vinhomes Royal Island","Song lập phố - đa tầng giá trị, một tuyệt tác, nơi kiến trúc thương mại và phong cách sống giao thoa để tạo nên một nhà phố khác biệt, chỉ vài bước chân di chuyển đến vincom và các tiện ích khác. | Thông tin mã căn: | TLA - 82. | Hướng: Bắc. | Kết cấu: 4 tầng. | Diện tích đất: 135m² (7,5mx18). | Diện tích xây dựng: 219m². | Vỉa hè: Rộng 5m. | Giá bán & phương án tài chính: | Giá vay NH hỗ trợ 70% trong 24 tháng LS 0%: 13,9 tỷ. | Giá vay NH 18 tháng ls 0%: 13,4 tỷ. | Giá TTS: 11,9tỷ. | Ưu đãi đặc biệt: | Gói Vay HTLS 0% trong 24th. | Chiết khấu VOS 17%. | Thanh toán sớm CK 7,5%. | Tặng gói nội thất 7,5%. | Liên hệ: 0912 821 ***.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Ma Doãn Kiều,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-9c-phuong-thuy-ha-vinhomes-royal-island/song-lap-pho-1-san-pham-ang-au-tu-tai-tuyen-uong-35m-ngay-sat-vincom-vu-yen-pr45462749
44678951,"Bán căn hộ MetroPolitan 1PN + từ 3.28tỷ 2PN từ 3.85tỷ, 3PN view hồ từ 5.65tỷ, LH 0911 269 ***","5,99 tỷ","89,5 m²","66,93 triệu/m²",3 PN,2 phòng,,Đông - Nam,,,,Hợp đồng mua bán,Cơ bản,,"Bán, Hà Nội, Gia Lâm, Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm","Cập nhật quỹ căn giá mới nhất phân khu Metropoliton Vinhomes Ocean Park giá tốt gửi anh chị tham khảo: |  | Ld21x18 1 + 48m 3.28tỷ thu về. | Ld2xx05 3PN 86.5m 5.95tỷ bao phí. | Ld31012 3PN 88m đông nam 6.1tỷ thu về. | Zr23007 2PN 62m 4.5tỷ thu về. | Zr30214 tđ 4 năm 5.05tỷ thu về. | Pr63826 2PN 60m 4.05tỷ thu về. | Pr32721 3 PN 74m view hồ 5.65tỷ thu về. | Be32506 2 ngủ 63m 4.25tỷ thu về. | Be12617 2 ngủ 54.5m 3.85tỷ thu về. | Pr63719 3 ngủ 95m 6.24tỷ thu về. | Pr63624 2 ngủ 77m 5.25tỷ thu về. |  | Phân khu Metrolitan Bàn giao tiêu chuẩn RUBY có điều hoà, bàn bếp tủ bếp, full sàn gỗ. | Tiện ích gym, bể bơi, lễ tân, an ninh... |  | Call/Zalo: 0911 269 ***.",20/03/2026,04/04/2026,Tin VIP Kim Cương,Nguyễn Mạnh Cường,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-vinhomes-ocean-park-gia-lam/ban-metropolitan-studio-tu-2-35ty-1pn-tu-3-16ty-2pn-tu-3-85ty-3pn-tu-5-55ty-lh-pr44678951
43882656,"Cần bán lô góc biệt thự Dương Nội, mặt đường Lê Quang Đạo. LH: 0983 983 ***",69 tỷ,203 m²,"339,9 triệu/m²",,,Đông - Nam,,3 tầng,,40 m,Sổ đỏ/ Sổ hồng,Đã hoàn thiện hết nội thất.,,"Bán, Hà Nội, Hà Đông, Nhà biệt thự, liền kề tại Khu đô thị mới Dương Nội",Thông tin căn biệt thự Dương Nội. | - Diện tích 203m². | - Xây dựng 3 tầng 1 tum. Tình trạng căn biệt thự đã hoàn thiện hết nội thất và đang cho thuê dòng tiền 70 tr/tháng. | - Vị trí nằm trên trục đường Lê Quang Đạo kéo dài và Phan Kế Toại 27m. Nối lên Vinhomes Tây Mỗ. Khu vực An Phú hiện đang kinh doanh sầm uất. | - Cam kết là ảnh thực. | - Pháp lý có sổ đỏ. | Anh/chị liên hệ 0983 983 *** xem nhà thực tế.,30/03/2026,06/04/2026,Tin VIP Kim Cương,Quang Trung,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-le-quang-dao-phuong-duong-noi-khu-do-thi-moi-duong-noi/can-ban-lo-goc-mat-lh-pr43882656
45462658,KHẲNG ĐỊNH ĐẲNG CẤP SỐNG VỚI CĂN 3PN- 236M2 TẠI HÀ NỘI SIGNATURE,232 triệu/m²,236 m²,232 triệu/m²,3 PN,3 phòng,,,,,,,,,"Bán, Hà Nội, Cầu Giấy, Căn hộ chung cư tại Hanoi Signature","Sẵn căn hộ 3PN diện tích 236m tầng cao tại HANOI SIGNATURE. | - Sẵn sổ đỏ trao tay. | - Nhận bàn giao ngay trong 48h | - Vận hành tiêu chuẩn 5* bởi đơn vị Quốc tế với 40 năm kinh nghiệm. |  | Không gian sống rộng hiếm có trong phân khúc cao cấp | Thiết kế 3 phòng ngủ tối ưu ánh sáng tự nhiên, phù hợp với những khách hàng đề cao trải nghiệm sống và đẳng cấp cá nhân. |  | Một sản phẩm giới hạn dành cho số ít. Đẳng cấp được định vị bằng cồng đồng cư dân chất lượng. | Em Thy trực tiếp quản lý quỹ hàng Hà Nội Signature, đa dạng các loại căn. |  | Contact: 0972 376 ***",02/04/2026,12/04/2026,Tin VIP Kim Cương,Anh Thy,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huyen-phuong-nghia-do-1-hanoi-signature/khang-inh-ang-cap-song-voi-3pn-236m2-tai-ha-noi-signature-pr45462658
45431209,"Bán nhanh nhà gần Aeon Tân Phú - Bình Tân - 70.5m2, 5.5 tỷ - có sẵn 4 phòng ngủ - SHR đã hoàn công","5,5 tỷ","70,5 m²","78,01 triệu/m²",4 PN,2 phòng,,,3 tầng,4 m,5 m,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Hồ Chí Minh, Bình Tân, Nhà riêng tại đường Nguyễn Thị Tú","Nhà đẹp Bình Tân, 4 phòng ngủ, hoàn công đầy đủ hẻm ô tô. |  | Giá: 5 tỷ 5. | Vị trí cực đẹp, gần Aeon Mall Tân Phú tiện ích bao quanh không thiếu thứ gì. | Cách chợ và trường học 200m. | Khu dân cư đông, nhiều người tìm mua nên dễ thanh khoản cho người đầu tư. |  | Thông tin nổi bật: | Kết cấu: 1 trệt 2 lầu. | 4 phòng ngủ rộng rãi phù hợp gia đình đông người hoặc vừa ở vừa làm việc. | Đã hoàn công đầy đủ pháp lý chuẩn, mua là yên tâm. | Hẻm ô tô vào tận nhà đi lại thoải mái, không lo chật chội. |  | Nhà xây chắc chắn, thiết kế hiện đại, vào ở ngay không cần sửa. | Khu dân cư an ninh, yên tĩnh hàng xóm thân thiện. | Gần trung tâm thương mại, trường học, chợ sống tiện nghi từng bước chân. |  | Liên hệ ngay 0799 751 *** E Khải để xem nhà thực tế.",30/03/2026,06/04/2026,Tin VIP Kim Cương,Âu Dương Khải,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-tu_1-phuong-binh-hung-hoa-b-65/ban-nhanh-gan-aeon-tan-phu-tan-72m2-nhinh-5-ty-co-san-4-phong-ngu-shr-a-hoan-cong-pr45431209
44767246,Căn 90m2. Có Hầm Phân Khu XPO . View Trực Diện Trung Tâm Triển Lãm Quốc Tế. Giá bán 15tỷ.,15 tỷ,90 m²,"166,67 triệu/m²",6 PN,4 phòng,Đông - Nam,Đông - Nam,4 tầng,5 m,20 m,Sổ đỏ/ Sổ hồng.,Không nội thất.,,"Bán, Hà Nội, Đông Anh, Nhà biệt thự, liền kề tại Vinhomes Global Gate","Căn 90m². Có Hầm Phân Khu XPO . View Trực Diện Trung Tâm Triển Lãm Quốc Tế. Giá bán 15tỷ. | CĐT Vin Cổ Loa cũng vừa mở bán phân khu mới bazza. Quỹ căn mặt hồ có hầm gửi xe. CK 35% trừ luôn vào giá bán. Quà tặng 800 triệu. |  | LH hỗ trợ; GĐ DA Vinhomes Cổ Loa: 0986 136 *** (Zalo). | Quỹ căn mặt tiền 6m - 8m. Xây dựng 4 - 6 tầng vỉa hè rộng 5m. | Ngoài quỹ căn mới Bazza còn có quỹ căn đang mở bán chưa hết ở phân khu. Đảo Xanh, Hoàng Hôn. Bình Minh, Sao Phương Tây, Xpo, Phố Xanh; |  | I. Em cập nhật chính sách bán hàng hiện tại từ CĐT Vin Cổ Loa. |  | Có 3 phương thức thanh toán khi Anh Chị khách hàng chọn mua. | + Thanh toán sớm 95% giá trị căn nhà trong vòng 1 tháng quí khách được CK 25% vào giá bán. | + Khách Hàng có thể chọn Thanh toán theo tiến độ xây dựng 7 lần trong vòng 1 năm (vốn tự có).. | + Khách hàng chọn thanh toán bằng vốn vay ngân hàng 70% giá trị căn nhà và miễn lãi suất 0% trong 24 tháng. Tính từ thời điểm Ký HĐMB (khách hàng chỉ bỏ ra 30% tiền giá trị căn nhà). |  | + Ngoài ra CĐT Vin Cổ Loa còn cam kết thuê lại với giá 7% trong 1 năm. Tổng gói thuê là 5 năm = 35%. Trừ luôn vào giá bán (tính từ lúc ký HĐMB). Áp dụng với dòng căn Shophoues TMDV BAZZA, khu Hoàng Hôn và Xpo. |  | + CĐT tặng khách hàng khi mua 1 căn hộ 305 triệu đồng. | + CĐT tặng quí khách hàng khi mua căn hộ 1 vé bốc thăm trúng thưởng ôtô. | + CĐT miễn phí quản lý 5 năm tính từ ngày ký HDMB. (tính từ lúc ký HĐMB). | + CĐT thiết kế căn hộ xây dựng 4 - 6 tầng. Có hỗ chờ thang máy và có slot hầm gửi xe ôtô. |  | * Quỹ căn chủ đầu tư sử dụng lâu dài còn tồn tại; | - 30 căn ở phân khu Tinh Hoa ngay cạnh măt hồ lớn. | Căn 75m², 80m², 85m², 90m², 120m². Giá từ 21tỷ đến 29tỷ và 35tỷ. | - 12 Căn ở phân khu Thịnh Vượng. | Căn 75m², 80m²,... Giá từ 21tỷ đến 40tỷ. | - 8 căn khu Hoàng Gia ngay cạnh hồ lớn nhiều tiện ích riêng. Giá từ 23tỷ đến 30tỷ, 36tỷ. |  | * Quỹ căn các phân khu đã mở bán dòng liền kề shophuose Có hầm gửi xe. | - 30 căn ở khu Đảo Xanh + Hoàng Hôn - mặt đường trường sa thuộc phân khu Tinh Hoa. | - 30 căn ở khu Bình Minh mặt đường trường s...",29/03/2026,05/04/2026,Tin VIP Kim Cương,Gđkd ; Trần Phong,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-co-loa-xa-dong-hoi-vinhomes-global-gate/truc-tiep-cdt-mo-ban-50-200-can-shophuose-phan-khu-tinh-hoa-thinh-vuong-cat-tuong-pr44767246
45449973,Chính chủ bán toà nhà Thanh Xuân vừa ở vừa có thu nhập 1.2 tỷ/năm đối diện trường học view hồ,"25,9 tỷ","49,5 m²","523,23 triệu/m²",8 PN,,,,8 tầng,,13 m,,,,"Bán, Hà Nội, Thanh Xuân, Nhà riêng tại phố Khương Hạ","Chính chủ bán toà nhà tại Thanh Xuân vừa ở vừa có thu nhập 1.2 tỷ/năm đối diện trường học view hồ điều hoà. | Gia đình tôi là chính chủ toà nhà này, nên nếu anh/chị đọc được bài này thì đang tiếp cận trực tiếp tài sản. | Thông tin rõ ràng: | * Diện tích 60m²/sàn (DT sổ 49.5m²). | * Xây dựng: 8 tầng, thông sàn toàn bộ. | * Vị trí: + Đối diện trường học nhìn thẳng ra hồ điều hoà + Thanh Xuân khu dân cư đông, nhu cầu thuê cao. | + Đường trước nhà rộng 13m ô tô đỗ ngày đêm. | + Gần trục Vành đai 2.5 & Tôn Thất Tùng kéo dài (quy hoạch tiềm năng tăng giá). | Gia đình Tôi xây để sử dụng lâu dài nên làm khá kỹ, thiết kế thông sàn để linh hoạt khai thác. | Hiện trạng rất phù hợp: | * Ở kết hợp kinh doanh. | * Hoặc khai thác từng tầng: Trụ sở văn phòng, trung tâm đào tạo, tư vấn, lớp học, spa. | Khu này không thiếu người thuê, đặc biệt các mô hình liên quan đến giáo dục dịch vụ. | Điều tôi đánh giá cao nhất không phải là toà nhà, mà là vị trí tạo ra dòng tiền ổn định: | * Có trường học luôn có nhu cầu thật. | * Có hồ điều hoà môi trường dễ chịu, giữ giá trị lâu dài. | Thời điểm này, ai đang tìm tài sản kiểu mua xong có thể khai thác ngay thì sẽ hiểu giá trị của những căn như thế này. | Tôi không đăng nhiều nơi, cũng không cần bán bằng mọi giá, cứ khách đủ duyên gia đình tôi chuyển nhượng lại. |  | Giá 25,9 tỷ. | Anh/chị quan tâm có thể trao đổi thêm thông tin chi tiết chính: 0942 821 *** (Chị Quỳnh Vân) - 0393 609 *** (Em Hoa).",01/04/2026,16/04/2026,Tin VIP Kim Cương,Chị Quỳnh Vân,https://batdongsan.com.vn/ban-nha-rieng-pho-khuong-ha-phuong-khuong-dinh-5/khong-phai-bai-ang-ca-thang-4-ma-la-toi-ang-ban-that-toa-van-phong-tai-thanh-xuan-pr45449973
45317452,"Bán CC The Emerald Garden View chỉ 1,39 tỷ Nguyễn Chí Thanh, Hưng Định, Thuận An","1,45 tỷ",40 m²,"36,25 triệu/m²",,,,,,,,Sổ đỏ/ Sổ hồng,Cơ bản,,"Bán, Bình Dương, Thuận An, Căn hộ chung cư tại The Emerald Garden View","Căn hộ chung cư nằm tại Gần Ủy Ban Nhân Dân phường Thuận An, The Emerald Garden View, Đường Nguyễn Chí Thanh, Phường Thuận An, Hồ Chí Minh - Thành phố Thuận An, Bình Dương cũ với diện tích 40m², giá chỉ 1,39 tỷ. Pháp lý đầy đủ đảm bảo an tâm cho mọi giao dịch. Nội thất cơ bản, thích hợp để ở hoặc đầu tư. Đặc biệt, căn hộ này có phong thủy tốt, mang lại tài lộc cho chủ nhân. |  | Cách trường TC Kỹ Thuật và Nghiệp Vụ Công Đoàn Bình Dương chỉ 2km, siêu thị Mẹ Bầu & Em Bé Con Cưng cũng trong tầm 2km. Tiện nghi đầy đủ cho cuộc sống hàng ngày. |  | Liên hệ ngay để được tư vấn miễn phí: Mr. Khải - 0907 011 ***.",02/04/2026,17/04/2026,Tin VIP Kim Cương,Mr. Khải,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-chi-thanh-phuong-hung-dinh-the-emerald-garden-view-43020/ban-cc-1-39-ty-inh-thuan-an-pr45317452
45338852,Thông tin dự án Vinhomes Hải Vân Bay Đà Nẵng,Thỏa thuận,63 m²,,,,,,,,,,,,"Bán, Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay","Chấn động Liền Kề Vinhomes Đà Nẵng, giá dự kiến chỉ từ 5,4 tỷ (63m²). | Vinhomes Làng Vân Đà Nẵng. |  | Thật sự đây là mức giá tốt hơn cả giá đất xung quanh khu vực LH 0982 974 ***. |  | Sản phẩm đa dạng: | - Liền kề. | - Shophouse. | - Biệt thự song lập. | - Biệt thự đơn lập. | Pháp lý: Sổ hồng sở hữu vĩnh viễn - Ký và mua bán trực tiếp với CĐT. |  | Liên hệ sớm để được: | - Chọn căn đẹp. | - Chính sách tốt nhất giai đoạn đầu. |  | Vị trí kim cương LH 0982 974 ***. | Nằm trọn dưới chân đèo Hải Vân huyền thoại. | Ôm trọn vịnh biển riêng tư phong thủy ""tọa sơn hướng thủy"" đắt giá. | Kết nối nhanh sân bay quốc tế và trung tâm Đà Nẵng. | Kế cận quảng trường biển, bến du thuyền, Beach Club & khách sạn 5*,... |  | Giá trị dài hạn. | Sở hữu lâu dài pháp lý minh bạch. | Hưởng lợi hạ tầng & tăng trưởng du lịch ven vịnh. | Phù hợp nghỉ dưỡng, khai thác kinh doanh hoặc tích sản. |  | Nhận bảng giá & mặt bằng chi tiết giai đoạn đầu. | Liên hệ để cập nhật vị trí còn mở bán Ms Đào 0982 974 *** PKD DA.",01/04/2026,08/04/2026,Tin VIP Kim Cương,Đào Sakura,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-hoa-hiep-bac-vinhomes-hai-van-bay/bang-gia-re-qua-a-nang-co-49tr-m2-at-pr45338852
44965309,BĐS ĐÁNG ĐẦU TƯ NHẤT TẠI VINHOMES DƯƠNG KINH - GIÁ RẺ + TIỀM NĂNG TĂNG GIÁ VƯỢT TRỘI,5 tỷ,"67,5 m²","74,07 triệu/m²",,,Tây - Bắc,,,"4,5 m",15 m,Hợp đồng mua bán,,,"Bán, Hải Phòng, Dương Kinh, Nhà biệt thự, liền kề tại Vinhomes Golden City","Diện tích: 67,5m² | Diện tích xây dựng: 225m² | Loại hình: Liền kề gần công viên | Kết cấu: xây thô hoàn thiện mặt ngoài 4 tầng. | Hướng: Tây Bắc | Căn hiếm vị trí đẹp giá rẻ nhất dự án. | -Tiện ích nội khu: | Rất nhiều công viên cây xanh, sân chơi thể thao dành cho cư dân (Sân pickleball, tennis, bóng rổ, bể bơi...) | An ninh đa lớp 24/7, quản lý vận hành chuyên nghiệp. | Cộng đồng cư dân văn minh riêng tư yên tĩnh. | -Tiện ích ngoại khu: | Kết nối nhanh trục giao thông chính. | Dễ dàng di chuyển về trung tâm. | Hưởng lợi trực tiếp từ hạ tầng khu vực đang hoàn thiện mạnh. | -Tiềm năng đầu tư rõ ràng: | Liền kề giá rẻ ngày càng khan hiếm. | Giá trị tăng theo tiến độ hạ tầng & tiện ích. | Khai thác cho thuê cho khách chuyên gia tốt dòng tiền ổn định. | Phù hợp đầu tư trung & dài hạn giữ tài sản an toàn. | -Hợp đồng mua bán (HĐMB) minh bạch rõ ràng. | -Chính sách giá bán ưu đãi tốt nhất. | -Thanh toán sớm chỉ hơn 5 tỷ. | Chốt sớm giá hời, giá rẻ nhất dự án tối ưu dòng tiền ngay từ đầu. | -Liên hệ xem căn tư vấn trực tiếp: 0941 222 *** Mr.Đông Vinhomes Hải Phòng",02/04/2026,17/04/2026,Tin VIP Kim Cương,Vinhomes Hải Phòng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-hoa-nghia-vinhomes-golden-city/re-nhat-du-an-5-2-ty-uu-dai-lon-pr44965309
45462382,"Chính chủ nhờ bán lại nhà mặt phố chính Ngô Gia Tự - Long Biên, làm showroom lớn ~ 3000m2, 460 tỷ",460 tỷ,956 m²,"481,17 triệu/m²",,3 phòng,Đông - Nam,Đông - Nam,3 tầng,24 m,81 m,Sổ đỏ/ Sổ hồng,Cơ bản,,"Bán, Hà Nội, Long Biên, Nhà mặt phố tại đường Ngô Gia Tự","Chính chủ nhờ bán lại nhà mặt phố chính Ngô Gia Tự - Long Biên, thiết kế phù hợp làm showroom lớn kết hợp văn phòng và kho xưởng~ 3000m² sàn, mỗi tầng gần 1000m². | * Giá bán 460 tỷ. | * Nhà 2 mặt tiền đều xe container ra vào, mặt nhà 24m. Mặt đường trục chính Ngô Gia Tự - Long Biên đường rộng 81m gần Big C. | * Sổ đỏ thổ cư sử dụng lâu dài. | Liên hệ: Mr Hoàng 0917 509 ***.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Mr Trần Hoàng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngo-gia-tu-phuong-duc-giang-2-9/chinh-chu-nho-ban-lai-chinh-long-bien-lam-showroom-lon-3000m2-460-ty-pr45462382
45454809,Vinhomes Hải Vân Bay - siêu phẩm đại đô thị nghỉ dưỡng 512ha - sở hữu lâu dài - CS ưu đãi nhất 2026,Thỏa thuận,63 m²,,,,,,,,,Sổ đỏ/ Sổ hồng,,,"Bán, Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay","Đại đô thị nghỉ dưỡng Vinhomes Hải Vân Bay siêu phẩm chiến lược của Vingroup tại Đà Nẵng, sở hữu lâu dài hiếm có với quy mô 512 ha, nằm tại vịnh Nam Chơn Làng Vân, dưới chân đèo Hải Vân - một trong những vịnh biển nguyên sơ và đẹp nhất Việt Nam. |  | Hotline/Zalo: 0989 790 ***, Hỗ trợ vay lên đến 70% HTLS 0% tối đa 36 tháng. |  | Chuẩn sống nghỉ dưỡng all - in - one. | Tất cả tiện ích của một thành phố biển resort 5* hội tụ tại đây: | Bãi biển riêng dài 1.3 km. | Bến du thuyền cao cấp. | Khu vui chơi giải trí VinWonders. | Công viên sinh thái, vườn bách thảo, dạo bộ ven biển. | Tuyến phố thương mại - Chợ HongKong 24/7. | Trường học - bệnh viện đầy đủ tiện ích nội khu. | Phân khu phong cách quốc tế: Hong Kong Bali Costa Smeralda. |  | Giá bán & sản phẩm đang mở bán. |  | Liền kề: 63m² 70m² 72m² 80m². | Biệt thự: 140m² 290m². | Shophouse: 75m² 80m². |  | Liền kề chỉ từ ~5.8 tỷ/căn (bao gồm VAT & kinh phí bảo trì tùy vị trí). | Biệt thự giá xây + đất chỉ từ 9 - 19 tỷ đối với các căn đã hoàn thiện xây thô. |  | Chính sách bán hàng siêu hấp dẫn duy nhất từ 28/03/2026. | 1. Hỗ trợ vay lên đến 70% HTLS 0% tối đa 36 tháng. | 18 tháng: + 3.5%. | 24 tháng: + 8%. | 30 tháng: + 13.5%. | 36 tháng: + 19.5%. |  | 2. Riêng quỹ căn giằn xây: Hỗ trợ vay 80% HTLS 0% tối đa 36 tháng. | 18 tháng: + 5.5%. | 24 tháng: + 10.5%. | 30 tháng: + 17.5%. | 36 tháng: + 25%. |  | 3. Thanh toán nhanh nhận ưu đãi đến 7.5%. | 4. Miễn phí quản lý 24 tháng. | 5. Tặng quà sức khỏe & du lịch (chọn 1 trong 2). |  | Voucher khám sức khỏe: 100 triệu/năm. | Combo nghỉ dưỡng Vinpearl: 5 đêm trong 12 tháng. |  | 6. Quỹ căn thương ưu - Đặc quyền tiên phong. |  | CK 100 triệu tại thời điểm ký HĐMB (áp dụng quỹ căn theo danh sách). |  | Lý do Vinhomes Hải Vân Bay là sản phẩm đầu tư nghỉ dưỡng hot nhất miền Trung. | Sở hữu lâu dài cực hiếm với các dự án ven biển. | Giá đang ở đáy chu kỳ chính sách hỗ trợ mạnh nhất của Vingroup. | Vị trí vàng cửa ngõ kết nối Đà Nẵng Huế Lăng Cô. | Quỹ đất biển 512ha tiềm năng tăng giá cực lớn khi hoàn thiện tiện ích. | Được phát triển bởi Vingroup bảo chứng về tiến độ & chất lượng. |  | ...",02/04/2026,17/04/2026,Tin VIP Kim Cương,Đức Ngọc Phan,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-hoa-hiep-bac-vinhomes-hai-van-bay/sieu-pham-ai-o-thi-nghi-duong-512ha-so-huu-lau-dai-cs-uu-ai-nhat-2026-pr45454809
